UserId,ProductId,Rating,Timestamp
A3RRNV5GDJ4SLW,B0002Z8HAI,5.0,1352246400
A9MYCYZT8EMMX,B0002Z8HAI,5.0,1374537600
A1FR87EBHPZHBJ,B0002Z8HAI,5.0,1362960000
A19UTUEBWKIZFT,B0002Z8QG8,5.0,1361318400
A3315AAN855HYG,B0002Z8QG8,5.0,1340150400
AJGU56YG8G1DQ,B0002Z8QG8,5.0,1316649600
A3VBF1J95ROAYF,B0002Z8QG8,5.0,1343088000
A3RRNV5GDJ4SLW,B0002Z8QG8,3.0,1403827200
A1GUX6R8DV3ZLY,B0002Z8QG8,5.0,1366588800
A2V5R832QCSOMX,B0002Z8QG8,5.0,1296950400
A2USMIT2CSA08,B0002Z8QG8,5.0,1404000000
A1GYEGLX3P2Y7P,B0002Z8QG8,5.0,1274832000
AXK3KYH8NQ9G2,B0009EILKS,5.0,1359590400
AEL6CQNQXONBX,B0009EILKS,5.0,1254528000
A33AQPJYH7UUXR,B0009EILKS,4.0,1327708800
A2LW5AL0KQ9P1M,B0009EILKS,5.0,1358467200
AZ9JPUSCI0V49,B0009EILKS,3.0,1358121600
AKMEY1BSHSDG7,B0009EILKS,5.0,1358985600
A2JCJJNY43QQIV,B0009EILKS,5.0,1361404800
A1DAFWS98LQD2R,B0009EILKS,5.0,1324425600
A2S7YBFPZX1IGQ,B000A0ADT8,5.0,1381276800
A3M174IC0VXOS2,B000A0ADT8,5.0,1144627200
A2Y4S4CNGKF21S,B000A0ADT8,4.0,1241568000
A1IU7S4HCK1XK0,B000A0ADT8,5.0,1399075200
A3KEZLJ59C1JVH,B000A0ADT8,5.0,1351555200
A3TMBYDFP1B9DM,B000A0ADT8,3.0,1356998400
A1TPW86OHXTXFC,B000A0ADT8,4.0,1404864000
A1W415JP5WEAJK,B000AO2NXS,5.0,1362355200
A1P27BGF8NAI29,B000AO2NXS,5.0,1360886400
A1P2XYD265YE21,B000AO2NXS,5.0,1363478400
A2SSV6KM3W1VFD,B000AO2NXS,5.0,1357776000
A3091RP0SPZLMN,B000AO2NXS,3.0,1362355200
A3AZI828WJN1CD,B000AO2NXS,4.0,1363132800
A1X3ESYZ79H59E,B000AO2NXS,5.0,1361923200
A25C2M3QF9G7OQ,B000AO2NXS,5.0,1361923200
A2ZY49IDE6TY5I,B000AO2NXS,5.0,1361923200
AEL6CQNQXONBX,B000AO2NXS,4.0,1362873600
ALNFHVS3SC4FV,B000AO2NXS,5.0,1362009600
A1X2LENOF84LCQ,B000AO2NXS,5.0,1360022400
ACJT8MUC0LRF0,B000AO2NXS,5.0,1362096000
A3BFDEBT5IV4UN,B000AO2NXS,4.0,1362182400
A1I6U5AQAT3ZG9,B000AO2NXS,4.0,1361664000
AOTMP0OKJOUWI,B000AO2NXS,5.0,1363737600
AXYVSHTLWBINI,B000AO2NXS,5.0,1391385600
A2P739KOM4U5JB,B000AO2NXS,3.0,1362355200
A3CTOYWB73TMM0,B000AO2NXS,5.0,1382918400
AKMEY1BSHSDG7,B000AO2NXS,5.0,1382918400
A5A3C6XVDYUND,B000AO2NXS,4.0,1357516800
A31RULW0KNYJ5H,B000AO2NXS,3.0,1361664000
A27UE9HJRZ22YI,B000AO2NXS,4.0,1185753600
ATANE2SC44592,B000AO2NXS,5.0,1361404800
A1UQBFCERIP7VJ,B000AO2NXS,5.0,1363564800
A5BJMAHZWGJ7N,B000AO2NXS,4.0,1358294400
A3J029KBNG5MNP,B000AO2NXS,5.0,1362787200
AGEKVD8JPZQMT,B000AO2NXS,5.0,1361664000
A376OJHLE6SU9Q,B000AO2NXS,1.0,1363651200
A3EPHBMU07LZ50,B000AO2NXS,2.0,1357430400
AAA0TUKS5VBSA,B000AO2NXS,5.0,1361923200
A22CW0ZHY3NJH8,B000AO2NXS,3.0,1364428800
A1ODOGXEYECQQ8,B000AO2NXS,4.0,1362787200
AQ6AGWKWMTY8H,B000AO2NXS,2.0,1363046400
A2X3L31KCXBHCL,B000AO2NXS,5.0,1361923200
A2WW57XX2UVLM6,B000AO2NXS,4.0,1363478400
A16YU3GRGCD95S,B000AO2NXS,5.0,1363478400
A3MUSWDCTZINQZ,B000AO2NXS,5.0,1361750400
A2S7YBFPZX1IGQ,B000C1Z1HE,5.0,1381017600
AA1JJNJ5VYI97,B000C1Z1HE,5.0,1340582400
A1QV5IH6HDRN0L,B000C1Z1HE,4.0,1315094400
A2R9M9ALI356JU,B000C1Z1HE,3.0,1316217600
A2R1HUYHXV7H18,B000C1Z1HE,5.0,1292457600
A3R9H6OKZHHRJD,B000C1Z1HE,5.0,1217376000
A19UTUEBWKIZFT,B000E0K7NQ,5.0,1365292800
A2LAS014NSRW72,B000E0K7NQ,4.0,1365206400
A2OCDK0BOW6UCY,B000E0K7NQ,4.0,1365120000
A1DH3QDZX8Z7GO,B000E0K7NQ,4.0,1365206400
A3NHUQ33CFH3VM,B000E0K7NQ,5.0,1364256000
A2ZY49IDE6TY5I,B000E0K7NQ,4.0,1364515200
ALNFHVS3SC4FV,B000E0K7NQ,5.0,1365984000
AY3D7DG5L5WCK,B000E0K7NQ,5.0,1365292800
A36MP37DITBU6F,B000E0K7NQ,5.0,1364256000
A2P739KOM4U5JB,B000E0K7NQ,5.0,1366070400
AKMEY1BSHSDG7,B000E0K7NQ,5.0,1364688000
A5GPH59NDWJRB,B000E0K7NQ,4.0,1364688000
A1EVV74UQYVKRY,B000E0K7NQ,5.0,1364860800
A3094EPI56GKZ6,B000E0K7NQ,5.0,1364342400
A3R9H6OKZHHRJD,B000E0K7NQ,4.0,1367366400
A33Y8C4818EJL0,B000E0K7NQ,5.0,1364428800
ATANE2SC44592,B000E0K7NQ,4.0,1367798400
A1UQBFCERIP7VJ,B000E0K7NQ,5.0,1365206400
A2DA2NJZ2RIYAB,B000E0K7NQ,4.0,1368662400
A1UMSB7LAW0RIR,B000E0K7NQ,4.0,1364774400
A2QDOJFFLFGF18,B000E0K7NQ,5.0,1364428800
AGEKVD8JPZQMT,B000E0K7NQ,4.0,1364428800
AHUT55E980RDR,B000E0K7NQ,5.0,1367971200
AAA0TUKS5VBSA,B000E0K7NQ,4.0,1364256000
A1ODOGXEYECQQ8,B000E0K7NQ,4.0,1365897600
A2ZKQC0XCIIAEM,B000E0K7NQ,5.0,1364428800
A3FBM0RMCMAABV,B000E0K7NQ,5.0,1366243200
A3S3R88HA0HZG3,B000E0K7NQ,5.0,1364947200
A2X3L31KCXBHCL,B000E0K7NQ,5.0,1365811200
A1R1BFJCMWX0Y3,B000E0K7NQ,3.0,1364860800
A2YW1MG1GKU8XD,B000E0K7NQ,4.0,1365120000
A3MUSWDCTZINQZ,B000E0K7NQ,4.0,1365984000
A2V92F5R7MLCVI,B000E0K7NQ,4.0,1364601600
A260QLS8Z33KCQ,B000EEX7TI,5.0,1336867200
A1XQ0F01CF84Y3,B000EEX7TI,5.0,1401840000
ADS5APY1NKTL4,B000EEX7TI,5.0,1326672000
A2BYV7S1QP2YIG,B000EEX7TI,5.0,1384646400
A2FQZKL2KIZACO,B000EEX7TI,5.0,1398124800
A1WX42M589VAMQ,B000EEX7TI,5.0,1223424000
A1YRCEF0HM8QVR,B000F0QCWA,5.0,1382054400
A1X64HF17UU8TX,B000F0QCWA,5.0,1355356800
A1ZXEVTNNDKJ61,B000F0QCWA,5.0,1399161600
A2V5R832QCSOMX,B000F0QCWA,5.0,1365552000
A3GPAR4H5Y5OU8,B000F0QCWA,4.0,1345507200
AQY5XBYSENNZQ,B000F0QCWA,1.0,1393372800
A1KSC91G9AIY2Z,B000F0QCWA,4.0,1391126400
A1GYEGLX3P2Y7P,B000F0QCWA,4.0,1295740800
A1YRCEF0HM8QVR,B000F8HWXU,5.0,1381622400
ANXT431V3MW4Z,B000F8HWXU,5.0,1376870400
AKJHHD5VEH7VG,B000F8HWXU,5.0,1379721600
A2VOGNBUMXSW13,B000F8HWXU,4.0,1357516800
A2AX9C569CKHOJ,B000F8HWXU,5.0,1355702400
A110PQTEI6THU7,B000F8HWXU,3.0,1362096000
ADMPGWBF0BC9W,B000F8HWXU,5.0,1378166400
AY3D7DG5L5WCK,B000FBNV1Y,3.0,1229040000
A3IOCPLIMYDBCD,B000FBNV1Y,3.0,1228694400
A2QDOJFFLFGF18,B000FBNV1Y,3.0,1227657600
A1R1BFJCMWX0Y3,B000FBNV1Y,2.0,1235606400
A1RRMZKOMZ2M7J,B000FBNV1Y,4.0,1228176000
ACR4HKUT808U1,B000FBNV1Y,1.0,1228262400
A914TQVHI872U,B000FVEKUU,3.0,1255651200
A1F7YU6O5RU432,B000FVEKUU,5.0,1377302400
A3BFDEBT5IV4UN,B000FVEKUU,1.0,1377648000
AJGU56YG8G1DQ,B000FVEKUU,5.0,1326672000
ARYSDAZNRXN6G,B000FVEKUU,1.0,1403827200
ALQGOMOY1F5X9,B000FVEKUU,1.0,1372636800
A1YRCEF0HM8QVR,B000GCW1P4,5.0,1381622400
A3J1XDOKRNRA6M,B000GCW1P4,5.0,1343347200
A34QKW1Y84EHIT,B000GCW1P4,5.0,1400803200
A2256XQAA1L8V8,B000GCW1P4,5.0,1383609600
AV6823XS14U41,B000GCW1P4,3.0,1288396800
A3TMBYDFP1B9DM,B000GCW1P4,4.0,1364169600
A19UTUEBWKIZFT,B000GUZ8HY,5.0,1351468800
A34BZM6S9L7QI4,B000GUZ8HY,5.0,1378684800
ALNFHVS3SC4FV,B000GUZ8HY,4.0,1214870400
A2KUUIJ52MWDAS,B000GUZ8HY,4.0,1214438400
A376OJHLE6SU9Q,B000GUZ8HY,5.0,1215648000
A2GJX2KCUSR0EI,B000GUZ8HY,4.0,1400716800
A3J1XDOKRNRA6M,B000H88QOM,4.0,1326931200
ATSR2L4FZVO8Z,B000H88QOM,5.0,1347753600
A30YBYLNRPOEG2,B000H88QOM,1.0,1380672000
A2R9M9ALI356JU,B000H88QOM,2.0,1334880000
A261I3UFZG30Z6,B000H88QOM,5.0,1391212800
AHYPRXI7F5QXS,B000H88QOM,5.0,1324339200
A22QOZZLLIMW6I,B000H88QOM,3.0,1364256000
A3AYSYSLHU26U9,B000H8UN3Y,3.0,1364428800
A1F7YU6O5RU432,B000H8UN3Y,5.0,1365033600
A1X3ESYZ79H59E,B000H8UN3Y,3.0,1364601600
A25C2M3QF9G7OQ,B000H8UN3Y,5.0,1364688000
AEL6CQNQXONBX,B000H8UN3Y,5.0,1254528000
ALNFHVS3SC4FV,B000H8UN3Y,4.0,1365033600
A31RULW0KNYJ5H,B000H8UN3Y,4.0,1365292800
A35LT14WG5BX0T,B000H8UN3Y,3.0,1366243200
AQ6AGWKWMTY8H,B000H8UN3Y,4.0,1365724800
A1ITRGMT80D5TK,B000H8UN3Y,5.0,1364342400
A2V92F5R7MLCVI,B000H8UN3Y,3.0,1364947200
A1P27BGF8NAI29,B000HRVC5I,5.0,1335744000
A2H76V7TTCZ4KV,B000HRVC5I,5.0,1297209600
ANXT431V3MW4Z,B000HRVC5I,5.0,1394064000
A33PYDS5IBQD7N,B000HRVC5I,5.0,1371168000
A3VBF1J95ROAYF,B000HRVC5I,5.0,1344816000
A3094EPI56GKZ6,B000HRVC5I,5.0,1303257600
A2C58G8O40YC7T,B000HRVC5I,5.0,1321228800
AOEUN9718KVRD,B000HRVC5I,5.0,1333843200
ADMPGWBF0BC9W,B000HRVC5I,5.0,1368230400
A2K5AFTU4YOPPW,B000HRVC5I,3.0,1309478400
A2H76V7TTCZ4KV,B000I5MJ8S,5.0,1297209600
ANXT431V3MW4Z,B000I5MJ8S,5.0,1376870400
A1X64HF17UU8TX,B000I5MJ8S,5.0,1355356800
A2SH7OWE8QJYNC,B000I5MJ8S,5.0,1195171200
AOEUN9718KVRD,B000I5MJ8S,5.0,1234051200
A1KSC91G9AIY2Z,B000I5MJ8S,3.0,1391126400
A2Y4S4CNGKF21S,B000JL7Z5S,1.0,1344470400
A1M1Y5UGONAW06,B000JL7Z5S,5.0,1237766400
AIIR8E34EDKCQ,B000JL7Z5S,5.0,1168905600
A3TYR1ALBZ2EU9,B000JL7Z5S,5.0,1399161600
A1QBOC76MIOJYP,B000JL7Z5S,5.0,1243728000
ALQGOMOY1F5X9,B000JL7Z5S,5.0,1400284800
A27OTTW1CSOYWX,B000L596FE,5.0,1388275200
AJGU56YG8G1DQ,B000L596FE,5.0,1315180800
A5GPH59NDWJRB,B000L596FE,4.0,1312934400
A2V5R832QCSOMX,B000L596FE,3.0,1357603200
A1PTBXZG04GT29,B000L596FE,5.0,1387411200
A1ODOGXEYECQQ8,B000L596FE,5.0,1315699200
A1X64HF17UU8TX,B000L9YYTS,5.0,1376438400
A3CTOYWB73TMM0,B000L9YYTS,5.0,1387670400
A2D2XKSXEG3O7F,B000L9YYTS,5.0,1361750400
A5BJMAHZWGJ7N,B000L9YYTS,5.0,1184198400
A3KEZLJ59C1JVH,B000L9YYTS,5.0,1304553600
A1TPW86OHXTXFC,B000L9YYTS,4.0,1344124800
AIIZTJHZLV158,B000ODNSR0,5.0,1327881600
A1IU7S4HCK1XK0,B000ODNSR0,5.0,1333843200
A2V5R832QCSOMX,B000ODNSR0,5.0,1353801600
A3R9H6OKZHHRJD,B000ODNSR0,5.0,1403654400
A27UE9HJRZ22YI,B000ODNSR0,5.0,1356480000
A1TPW86OHXTXFC,B000ODNSR0,4.0,1370390400
A7T2VY28U2IDB,B000ODNSR0,4.0,1320019200
ALQGOMOY1F5X9,B000ODNSR0,1.0,1377907200
A2D4FQHV506EPB,B000P1S0N8,5.0,1381017600
A3091RP0SPZLMN,B000P1S0N8,4.0,1381363200
A3NHUQ33CFH3VM,B000P1S0N8,4.0,1381017600
A3R5GTYQ50QVMD,B000P1S0N8,5.0,1380153600
A3094EPI56GKZ6,B000P1S0N8,4.0,1383609600
AEC90GPFKLAAW,B000P1S0N8,3.0,1376265600
A1UQBFCERIP7VJ,B000P1S0N8,5.0,1381536000
A3J029KBNG5MNP,B000P1S0N8,4.0,1382572800
A3EPHBMU07LZ50,B000P1S0N8,3.0,1380585600
ADMPGWBF0BC9W,B000P1S0N8,5.0,1380153600
A3CG93783LP0FO,B000P1S0N8,2.0,1380067200
AXK3KYH8NQ9G2,B000PHRIQM,5.0,1401235200
ANXT431V3MW4Z,B000PHRIQM,4.0,1376870400
A2FQZKL2KIZACO,B000PHRIQM,4.0,1399248000
AZ9JPUSCI0V49,B000PHRIQM,4.0,1357430400
A3M174IC0VXOS2,B000PHRIQM,4.0,1292630400
A2KUUIJ52MWDAS,B000PHRIQM,5.0,1357516800
A2V5R832QCSOMX,B000PHRIQM,5.0,1368662400
A1P1O16N3ROSUY,B000PHRIQM,5.0,1375747200
A1Q3W2FX8LKH19,B000PHRIQM,1.0,1362528000
APVEFBIJPTYWU,B000PHRIQM,5.0,1404604800
A1YVJ2CLK0L2WR,B000PHRIQM,5.0,1367452800
A3FA78E0G3G4GQ,B000PHRIQM,2.0,1388880000
A1DCBQD9QX2I3J,B000PQDKU6,5.0,1336694400
A34TVK5J8P7XDQ,B000PQDKU6,5.0,1397001600
A3GNEPABXLTKON,B000PQDKU6,5.0,1394582400
A3TMBYDFP1B9DM,B000PQDKU6,5.0,1335225600
A1BS22O15EOQ9S,B000PQDKU6,3.0,1404518400
A22QOZZLLIMW6I,B000PQDKU6,5.0,1375920000
A3N3ZTC5LDWDWD,B000PQDKU6,3.0,1367884800
A3AYSYSLHU26U9,B000Q6V1UG,3.0,1240358400
A1T61QP7QHYBRQ,B000Q6V1UG,5.0,1240358400
A2SSV6KM3W1VFD,B000Q6V1UG,5.0,1240358400
A36MP37DITBU6F,B000Q6V1UG,3.0,1241654400
A2YB7DLC3FOR7W,B000Q6V1UG,5.0,1240358400
A2I5QH4F5FDKK5,B000Q6V1UG,4.0,1241740800
A2X3L31KCXBHCL,B000Q6V1UG,5.0,1240704000
A2YKWYC3WQJX5J,B000Q6V1UG,4.0,1241395200
A16YU3GRGCD95S,B000Q6V1UG,4.0,1242777600
A1Z54EM24Y40LL,B000QUM5LG,5.0,1359417600
AJGU56YG8G1DQ,B000QUM5LG,5.0,1315267200
A2PATWWZAXHQYA,B000QUM5LG,5.0,1389398400
A1R377IPZOKLMM,B000QUM5LG,5.0,1376092800
A2V5R832QCSOMX,B000QUM5LG,5.0,1321574400
A2K5AFTU4YOPPW,B000QUM5LG,5.0,1306454400
A2P739KOM4U5JB,B000R46I1O,3.0,1358208000
A1EVV74UQYVKRY,B000R46I1O,4.0,1360281600
A3094EPI56GKZ6,B000R46I1O,5.0,1360972800
AGEKVD8JPZQMT,B000R46I1O,2.0,1357689600
ARYSDAZNRXN6G,B000R46I1O,4.0,1361404800
A2I5QH4F5FDKK5,B000R46I1O,4.0,1361491200
ALQGOMOY1F5X9,B000R46I1O,1.0,1349827200
A2OWR5G2OAQF7C,B000R46I1O,4.0,1357084800
A6X1O3A5C5FX1,B000R46I1O,4.0,1356652800
A11SWG9T60IQH8,B000R46I1O,3.0,1357948800
A2V92F5R7MLCVI,B000R46I1O,3.0,1360627200
A1T61QP7QHYBRQ,B000R80ZTQ,5.0,1219795200
AYOMAHLWRQHUG,B000R80ZTQ,4.0,1252540800
A2LW5AL0KQ9P1M,B000R80ZTQ,5.0,1252972800
A3M174IC0VXOS2,B000R80ZTQ,3.0,1221177600
A287547UH1VBJ7,B000R80ZTQ,4.0,1365120000
A1ODOGXEYECQQ8,B000R80ZTQ,5.0,1219795200
A3FBM0RMCMAABV,B000R80ZTQ,5.0,1219881600
A2I5QH4F5FDKK5,B000R80ZTQ,5.0,1221091200
A2HMP5LYU0BF6B,B000R80ZTQ,5.0,1363478400
A914TQVHI872U,B000RGZK02,5.0,1319587200
A1Z54EM24Y40LL,B000RGZK02,5.0,1360800000
A2K7V3G4598QRF,B000RGZK02,5.0,1400112000
A3GA09FYFKL4EY,B000RGZK02,5.0,1378857600
A2NIUVVH46ZDTH,B000RGZK02,5.0,1309046400
A2HMP5LYU0BF6B,B000RGZK02,3.0,1384819200
A3BMI7VGJT60Y7,B000TKH6G2,5.0,1302566400
A34BZM6S9L7QI4,B000TKH6G2,5.0,1377475200
A3BFDEBT5IV4UN,B000TKH6G2,1.0,1380067200
A1X64HF17UU8TX,B000TKH6G2,5.0,1356652800
A2R9M9ALI356JU,B000TKH6G2,4.0,1316995200
AOEUN9718KVRD,B000TKH6G2,5.0,1300924800
AC1UO4XW14D6W,B000TKH6G2,5.0,1385424000
A1EAX5HVYV96EF,B000TKH6G2,5.0,1353196800
AQ6AGWKWMTY8H,B000TKH6G2,5.0,1354147200
AHYPRXI7F5QXS,B000TKH6G2,2.0,1332028800
A2S7YBFPZX1IGQ,B000UGVVHK,5.0,1362268800
A20F84KUBWM88B,B000UGVVHK,5.0,1306195200
A3BMI7VGJT60Y7,B000UGVVHK,5.0,1384387200
A1HOPKK8E3MIX6,B000UGVVHK,5.0,1356048000
AQ6AGWKWMTY8H,B000UGVVHK,4.0,1272585600
A1FU6N9PIEIL5F,B000UGVVHK,5.0,1364774400
A1X2LENOF84LCQ,B000UPXU2A,3.0,1192924800
AKMEY1BSHSDG7,B000UPXU2A,4.0,1192838400
A2065HBMYDXJ1S,B000UPXU2A,3.0,1195084800
A1IU7S4HCK1XK0,B000UPXU2A,3.0,1193011200
AIIR8E34EDKCQ,B000UPXU2A,4.0,1193011200
A2JCJJNY43QQIV,B000UPXU2A,2.0,1193616000
A2R6RA8FRBS608,B000UPXU2A,3.0,1192665600
